0.0,0.3,0.5,years
71.12692827662877,70.99454730306263,70.9079220097729,2017
70.71917349803141,70.62000871428481,70.74145805511333,2018
70.62220097322287,70.57611745945584,70.3742870547816,2019
70.38009871222889,70.15482404087004,70.25600898731778,2020
70.19644425698309,70.11982680091464,69.95479251887926,2021
69.95597003049312,69.63760380955722,69.4955983703725,2022
69.8231017845124,69.48173716401215,69.35364944043337,2023
69.52140081212642,69.05714156704803,68.84501726796086,2024
69.216500376184,68.74781699320684,68.56156439254812,2025
69.0331841999838,68.29101389303997,68.09456983169778,2026
68.7132393115808,67.991821650628,67.71399137912945,2027
68.47345518090466,67.59406538895072,67.21241335711832,2028
68.08667377600034,67.0711116398293,66.7409781331325,2029
67.86831519710984,66.77917466189973,66.06791448591846,2030
67.43406882418236,66.31607713587724,65.68238349493586,2031
67.27464434602996,65.77826421322854,65.07588610928872,2032
66.88270179542423,65.3107749821651,64.48163035042668,2033
66.63662158009296,64.78603497030056,63.826668893542404,2034
66.26181273894503,64.38666018644693,63.27508805190172,2035
65.8509353738765,63.73463792335872,62.65920303509722,2036
65.54948425670901,63.1688346869081,61.87982080395537,2037
65.15716730610612,62.64883422948424,61.28423890430267,2038
64.924749933372,62.086909419323035,60.49464333718234,2039
64.44889183916351,61.40123628253306,59.755868734862844,2040
64.09802258245813,61.04242457241543,59.1367186765103,2041
63.735323598481784,60.194028440980304,58.24284335268629,2042
63.05876027150225,59.64676252546931,57.4858136375785,2043
63.028915959777095,59.12006471011091,56.684214433523834,2044
62.55779498155525,58.33400480361081,55.894086011135755,2045
61.955796432814935,57.77951034840444,55.1072129499282,2046
61.597713145164846,57.19976505728121,54.26219775073832,2047
61.09895901215805,56.48408387656394,53.39139329256895,2048
60.80354970170632,55.89600563577673,52.510076374264514,2049
60.57893955560965,55.10865363332027,51.63095529356849,2050
59.885148292774346,54.416423576798366,50.840041677051914,2051
59.523349020408034,53.80404001854643,49.93902804866366,2052
59.043241086146026,53.029951233872964,48.96470059451025,2053
58.860335878356125,52.3714776413332,48.00045597054722,2054
58.3458077017078,51.622218219245326,47.18779070653099,2055
57.941113708937706,50.87549295930461,46.26691279004558,2056
57.622178087820146,50.09126989116504,45.2351475856436,2057
57.10991146301069,49.37086884489236,44.26301249750452,2058
56.60095418276572,48.701432332618936,43.2399793773763,2059
56.44611120850354,47.88013993587481,42.23780703776495,2060
55.76882096682962,47.07089402612695,41.32943620348817,2061
55.4098212630021,46.31234745075773,40.25309759290582,2062
55.08531328617505,45.52513252252518,39.201820064082085,2063
54.54634436512194,44.70421298978843,38.18955338183093,2064
54.18890814960915,43.9214774206406,37.143529503951044,2065
53.68787707427006,43.27388955626233,36.07024498127285,2066
